congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
97,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010.0,-0.265,0.569,-160.68296,0.772,622,72,,-0.349,0.712
97,House,14217,14,7,PA,100,0,1,"EDGAR, Robert William",E000043,1943,2013.0,-0.334,-0.718,-150.32761,0.787,629,55,,-0.421,-0.688
97,House,14273,14,5,PA,200,0,1,"SCHULZE, Richard Taylor",S000146,1929,,0.271,-0.036,-186.98082,0.728,590,90,,0.307,-0.079
97,House,14288,14,19,PA,200,0,1,"GOODLING, William Franklin",G000291,1927,2017.0,0.336,-0.494,-350.26953,0.572,627,171,,0.394,-0.919
97,House,14416,14,17,PA,100,0,1,"ERTEL, Allen Edward",E000208,1937,2015.0,-0.171,0.017,-150.39808,0.719,455,77,,-0.246,0.029
97,House,14434,14,3,PA,100,1,1,"LEDERER, Raymond Francis",L000187,1938,2008.0,-0.391,0.233,,,,,,-0.774,0.633
97,House,14436,14,24,PA,200,0,1,"MARKS, Marc Lincoln",M000136,1927,2018.0,-0.011,-0.399,-184.88944,0.643,419,83,,0.008,-0.366
97,House,14441,14,22,PA,100,0,1,"MURPHY, Austin John",M001088,1927,,-0.081,-0.357,-324.74953,0.589,614,155,,-0.148,-0.209
97,House,14460,14,18,PA,100,0,1,"WALGREN, Douglas",W000044,1940,,-0.247,-0.317,-211.03474,0.723,651,96,,-0.233,-0.324
97,House,14461,14,16,PA,200,0,1,"WALKER, Robert Smith",W000068,1942,,0.581,-0.639,-295.67876,0.638,658,162,,0.596,-0.803
97,House,14603,14,21,PA,100,0,1,"BAILEY, Donald Allen",B000037,1945,2020.0,-0.347,0.573,-151.46296,0.795,661,61,,-0.398,0.65
97,House,14612,14,23,PA,200,0,1,"CLINGER, William Floyd, Jr.",C000523,1929,2021.0,0.176,-0.221,-250.43405,0.69,676,116,,0.149,-0.323
97,House,14622,14,4,PA,200,0,1,"DOUGHERTY, Charles Francis",D000446,1937,,-0.018,-0.154,-209.3828,0.674,531,105,,0.012,-0.049
97,House,14629,14,2,PA,100,0,1,"GRAY, William Herbert, III",G000402,1941,2013.0,-0.511,-0.219,-106.09603,0.835,590,38,,-0.606,-0.226
97,House,14654,14,15,PA,200,0,1,"RITTER, Donald Lawrence",R000277,1940,,0.268,-0.154,-251.16548,0.684,662,109,,0.332,-0.35
97,House,14807,14,8,PA,200,0,1,"COYNE, James Kitchenman, III",C000845,1946,,0.223,-0.449,-226.02912,0.696,623,105,,0.225,-0.462
97,House,14808,14,14,PA,100,0,1,"COYNE, William Joseph",C000846,1936,2013.0,-0.494,-0.119,-151.73497,0.795,662,66,,-0.446,0.007
97,House,14823,14,1,PA,328,0,1,"FOGLIETTA, Thomas Michael",F000235,1928,2004.0,-0.506,-0.057,-138.97674,0.785,574,63,,-0.392,-0.17
97,House,14849,14,11,PA,200,0,1,"NELLIGAN, James Leo",N000027,1929,,0.13,-0.1,-221.4749,0.709,645,105,,0.129,-0.093
97,House,14876,14,3,PA,100,2,2,"SMITH, Joseph Francis",S000579,1920,1999.0,-0.369,0.445,-93.78882,0.795,409,40,,-0.363,0.424
97,House,94602,14,25,PA,200,0,1,"ATKINSON, Eugene Vincent",A000329,1927,2016.0,0.069,-0.186,-321.93193,0.591,612,155,,0.069,-0.179
97,House,10561,5,1,RI,100,0,1,"ST. GERMAIN, Fernand Joseph",S000762,1928,2014.0,-0.355,-0.091,-165.14087,0.765,616,83,,-0.312,-0.098
97,House,14857,5,2,RI,200,0,1,"SCHNEIDER, Claudine",S000136,1947,,-0.026,-0.733,-209.12094,0.722,641,79,,-0.051,-0.645
97,House,13042,48,2,SC,200,0,1,"SPENCE, Floyd Davidson",S000718,1928,2001.0,0.32,0.185,-166.66524,0.781,673,68,,0.273,0.35
97,House,14212,48,3,SC,100,0,1,"DERRICK, Butler Carson, Jr.",D000267,1936,2014.0,-0.215,0.258,-213.08298,0.701,600,94,,-0.186,0.183
97,House,14235,48,5,SC,100,0,1,"HOLLAND, Kenneth Lamar",H000719,1934,2021.0,-0.246,0.523,-154.00886,0.737,505,62,,-0.156,0.592
97,House,14609,48,4,SC,200,0,1,"CAMPBELL, Carroll Ashmore, Jr.",C000079,1940,2005.0,0.306,0.115,-141.16004,0.798,626,49,,0.285,0.212
97,House,14830,48,1,SC,200,0,1,"HARTNETT, Thomas Forbes",H000302,1941,,0.503,0.142,-209.60169,0.72,637,99,,0.473,-0.012
97,House,14848,48,6,SC,200,0,1,"NAPIER, John Light",N000005,1947,,0.177,0.294,-194.44247,0.732,624,85,,0.175,0.309
97,House,14617,37,1,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-224.59121,0.698,624,91,,-0.239,-0.037
97,House,14851,37,2,SD,200,0,1,"ROBERTS, Clint Ronald",R000308,1935,2017.0,0.416,0.043,-214.76667,0.706,618,95,,0.414,0.056
97,House,10616,54,1,TN,200,0,1,"QUILLEN, James Henry",Q000013,1916,2003.0,0.246,0.23,-197.90474,0.719,601,90,,0.201,0.413
97,House,10719,54,2,TN,200,0,1,"DUNCAN, John James",D000534,1919,1988.0,0.194,0.21,-172.72323,0.763,639,78,,0.147,0.299
97,House,12038,54,7,TN,100,0,1,"JONES, Ed",J000216,1912,1999.0,-0.245,0.827,-163.74908,0.76,596,74,,-0.214,0.682
97,House,14004,54,6,TN,200,0,1,"BEARD, Robin Leo, Jr.",B000280,1939,2007.0,0.297,0.34,-121.81273,0.783,497,51,,0.261,0.259
97,House,14224,54,8,TN,100,0,1,"FORD, Harold Eugene",F000261,1945,,-0.438,-0.064,-149.45046,0.779,598,67,,-0.589,0.024
97,House,14251,54,3,TN,100,0,1,"LLOYD, Marilyn Laird",L000381,1929,2018.0,-0.058,0.452,-202.80226,0.729,642,102,,-0.181,0.844
97,House,14423,54,4,TN,100,0,1,"GORE, Albert Arnold, Jr.",G000321,1948,,-0.316,0.155,-178.32435,0.767,671,80,,-0.415,0.377
97,House,14607,54,5,TN,100,0,1,"BONER, William Hill",B000615,1945,,-0.228,0.455,-152.7997,0.781,619,63,,-0.217,0.439
97,House,1077,49,9,TX,100,0,1,"BROOKS, Jack Bascom",B000880,1922,2012.0,-0.407,0.725,-156.28417,0.76,569,73,,-0.349,0.547
97,House,10391,49,12,TX,100,0,1,"WRIGHT, James Claude, Jr.",W000763,1922,2015.0,-0.383,0.672,-116.84156,0.829,623,46,,-0.371,0.703
97,House,10520,49,20,TX,100,0,1,"GONZÁLEZ, Henry B.",G000272,1916,2000.0,-0.538,0.558,-219.73134,0.715,655,95,,-0.695,0.719
97,House,10614,49,10,TX,100,0,1,"PICKLE, James Jarrell (Jake)",P000328,1913,2005.0,-0.218,0.523,-234.61865,0.695,646,103,,-0.106,0.225
97,House,10716,49,15,TX,100,0,1,"de la GARZA, Eligio, II (Kika)",D000203,1927,2017.0,-0.255,0.757,-164.60287,0.761,604,67,,-0.251,0.62
97,House,10783,49,16,TX,100,0,1,"WHITE, Richard Crawford",W000390,1923,1998.0,-0.137,0.601,-183.74701,0.752,645,85,,-0.074,0.717
97,House,11023,49,23,TX,100,0,1,"KAZEN, Abraham, Jr.",K000025,1919,1987.0,-0.219,0.747,-204.08584,0.739,675,102,,-0.185,0.87
97,House,11066,49,3,TX,200,0,1,"COLLINS, James Mitchell",C000638,1916,1989.0,0.679,0.122,-153.27408,0.765,571,66,,0.642,0.045
97,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2,-175.76794,0.767,663,90,,0.559,0.105
97,House,14062,49,2,TX,100,0,1,"WILSON, Charles",W000570,1933,2010.0,-0.196,0.474,-184.54644,0.714,548,77,,-0.137,0.644
97,House,14234,49,13,TX,100,0,1,"HIGHTOWER, Jack English",H000582,1926,2013.0,-0.115,0.711,-223.93921,0.711,656,106,,-0.055,0.421
97,House,14290,49,22,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-315.56063,0.613,645,142,,0.908,-0.418
97,House,14291,49,1,TX,100,0,1,"HALL, Sam Blakeley, Jr.",H000070,1924,1994.0,0.054,0.936,-266.02046,0.669,662,117,,0.032,0.859
97,House,14439,49,5,TX,100,0,1,"MATTOX, James Albon",M000260,1943,2008.0,-0.19,-0.041,-183.3101,0.677,470,79,,-0.358,0.008
97,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-143.4606,0.792,615,68,,-0.391,0.443
97,House,14633,49,19,TX,100,0,1,"HANCE, Kent Ronald",H000144,1942,,-0.042,0.747,-256.11679,0.662,621,117,,-0.025,0.843
97,House,14641,49,11,TX,100,0,1,"LEATH, James Marvin",L000180,1931,2000.0,0.049,0.999,-191.07473,0.742,639,83,,0.097,0.995
97,House,14643,49,18,TX,100,0,1,"LELAND, George Thomas (Mickey)",L000237,1944,1989.0,-0.596,-0.228,-119.54399,0.819,600,52,,-0.642,-0.249
97,House,14645,49,21,TX,200,0,1,"LOEFFLER, Thomas Gilbert",L000396,1946,,0.425,0.229,-151.96813,0.798,672,60,,0.387,0.374
97,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,,0.019,1.0,-263.21733,0.667,651,119,,0.204,0.833
97,House,14822,49,8,TX,200,0,1,"FIELDS, Jack Milton, Jr.",F000111,1952,,0.541,-0.128,-210.21745,0.724,652,91,,0.578,-0.082
97,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,2019.0,0.096,0.995,-278.05624,0.651,648,135,,0.022,0.872
97,House,14850,49,14,TX,100,0,1,"PATMAN, William Neff",P000104,1927,2008.0,-0.03,0.923,-282.17559,0.652,660,133,,-0.117,0.993
97,House,94628,49,6,TX,100,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.215,0.755,-260.45127,0.671,654,117,,0.395,0.896
97,House,14438,67,2,UT,200,0,1,"MARRIOTT, David Daniel",M000143,1939,,0.264,0.097,-165.27784,0.77,631,73,,0.203,0.111
97,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,2018.0,0.496,0.143,-149.94322,0.77,573,70,,0.48,0.179
97,House,14240,6,1,VT,200,0,1,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-251.75563,0.665,617,104,,-0.002,-0.642
97,House,9802,40,9,VA,200,0,1,"WAMPLER, William Creed",W000121,1926,2012.0,0.146,0.212,-193.62126,0.736,633,85,,0.145,0.29
97,House,12011,40,5,VA,100,0,1,"DANIEL, Wilbur Clarence (Dan)",D000038,1914,1988.0,0.161,0.775,-192.64162,0.741,642,78,,0.218,0.729
97,House,12033,40,2,VA,200,0,1,"WHITEHURST, George William",W000406,1925,,0.233,0.06,-170.00201,0.763,630,73,,0.241,0.148
97,House,13036,40,7,VA,200,0,1,"ROBINSON, James Kenneth",R000337,1916,1990.0,0.333,0.377,-157.78264,0.791,674,65,,0.334,0.381
97,House,13055,40,6,VA,200,0,1,"BUTLER, Manley Caldwell",B001182,1925,2014.0,0.332,-0.06,-338.32511,0.578,617,146,,0.455,-0.531
97,House,14013,40,4,VA,200,0,1,"DANIEL, Robert Williams, Jr.",D000037,1936,2012.0,0.318,0.346,-150.56778,0.798,668,66,,0.36,0.271
97,House,14043,40,8,VA,200,0,1,"PARRIS, Stanford E.",P000080,1929,2010.0,0.287,-0.179,-239.87796,0.691,650,116,,0.192,0.027
97,House,14456,40,1,VA,200,0,1,"TRIBLE, Paul Seward, Jr.",T000367,1946,,0.263,0.036,-148.76292,0.772,574,59,,0.236,0.09
97,House,14802,40,3,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,,0.382,-0.13,-170.37421,0.775,670,69,,0.363,0.117
97,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-204.1214,0.735,664,87,,0.176,-0.084
97,House,10726,73,5,WA,100,0,1,"FOLEY, Thomas Stephen",F000239,1929,2013.0,-0.354,0.192,-148.23254,0.795,646,67,,-0.38,0.433
97,House,14044,73,1,WA,200,0,1,"PRITCHARD, Joel McFee",P000546,1925,1997.0,0.109,-0.587,-209.7523,0.699,585,94,,0.084,-0.515
97,House,14208,73,3,WA,100,0,1,"BONKER, Don Leroy",B000620,1937,,-0.336,-0.059,-148.74349,0.778,593,78,,-0.312,0.021
97,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-168.01788,0.77,643,69,,-0.317,0.286
97,House,14646,73,7,WA,100,0,1,"LOWRY, Michael Edward",L000486,1939,2017.0,-0.401,-0.563,-181.26149,0.759,656,67,,-0.435,-0.454
97,House,14666,73,2,WA,100,0,1,"SWIFT, Allan Byron",S001115,1935,2018.0,-0.43,0.099,-174.67325,0.766,656,74,,-0.313,-0.065
97,House,14847,73,4,WA,200,0,1,"MORRISON, Sidney Wallace",M000999,1933,,0.153,-0.158,-203.24971,0.738,668,79,,0.21,0.001
97,House,6584,56,1,WV,100,0,1,"MOLLOHAN, Robert Homer",M000845,1909,1999.0,-0.349,0.586,-146.57288,0.779,587,64,,-0.4,0.811
97,House,14448,56,4,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-256.02577,0.654,603,101,,-0.44,0.202
97,House,14801,56,2,WV,200,0,1,"BENEDICT, Cleveland Keith",B000358,1935,,0.265,-0.054,-203.16172,0.722,623,91,,0.269,-0.08
97,House,14865,56,3,WV,200,0,1,"STATON, David Michael",S000818,1940,2014.0,0.33,0.034,-196.46153,0.741,654,86,,0.328,0.041
97,House,5101,25,2,WI,100,0,1,"KASTENMEIER, Robert William",K000020,1924,2015.0,-0.514,-0.452,-166.69085,0.78,670,69,,-0.57,-0.413
97,House,7824,25,5,WI,100,0,1,"REUSS, Henry Schoellkopf",R000165,1912,2002.0,-0.481,-0.278,-146.10848,0.785,605,66,,-0.468,-0.275
97,House,10463,25,4,WI,100,0,1,"ZABLOCKI, Clement John",Z000001,1912,1983.0,-0.355,0.293,-150.27311,0.791,641,60,,-0.324,0.332
97,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-233.87549,0.695,643,96,,-0.425,-0.222
97,House,13003,25,1,WI,100,0,1,"ASPIN, Leslie",A000224,1938,1995.0,-0.32,-0.125,-209.97773,0.709,610,91,,-0.319,-0.108
97,House,14655,25,8,WI,200,0,1,"ROTH, Toby A.",R000459,1938,,0.351,-0.21,-224.48059,0.7,630,108,,0.268,-0.167
97,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-323.08074,0.61653,668,157,,0.459,-0.452
97,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-341.5474,0.593,654,163,,0.306,-0.555
97,House,14827,25,3,WI,200,0,1,"GUNDERSON, Steven Craig",G000524,1951,,0.203,-0.293,-272.07152,0.669,676,124,,0.27,-0.43
97,House,14611,68,1,WY,200,0,1,"CHENEY, Richard Bruce",C000344,1941,,0.523,-0.068,-178.29442,0.755,635,77,,0.456,0.119
